订单编号,订单日期,门店,产品ID,顾客ID,数量
20022538,11/25/2019,襄阳市,3004,2254,2
20022539,11/25/2019,呼和浩特市,3009,1244,1
20022540,11/25/2019,海口市,3005,4943,1
20022541,11/25/2019,北京市,3006,124,1
20022542,11/25/2019,泰兴市,3005,750,1
20022543,11/25/2019,包头市,3012,3800,3
20022544,11/25/2019,长沙市,3006,4165,4
20022545,11/25/2019,北京市,3007,127,2
20022546,11/25/2019,常州市,3006,559,4
20022547,11/25/2019,北京市,3008,195,1
20022548,11/25/2019,柳州市,3006,3610,1
20022549,11/25/2019,北京市,3009,193,4
20022550,11/25/2019,南京市,3007,415,1
20022551,11/25/2019,北京市,3004,111,1
20022552,11/25/2019,呼和浩特市,3007,1208,1
20022553,11/28/2019,承德市,3008,2836,3
20022554,11/28/2019,朝阳市市,3004,4710,1
20022555,11/28/2019,赤峰市,3005,3985,1
20022556,11/28/2019,荆州市,3006,3302,3
20022557,11/28/2019,承德市,3005,2852,1
20022558,11/28/2019,襄阳市,3007,2296,4
20022559,11/28/2019,承德市,3004,2874,3
20022560,11/28/2019,柳州市,3005,3652,1
20022561,11/28/2019,岳阳市,3007,4891,4
20022562,11/28/2019,北京市,3008,162,1
20022563,11/28/2019,南宁市,3007,3147,1
20022564,11/28/2019,襄阳市,3005,2257,3
20022565,11/28/2019,中山市,3011,1869,4
20022566,11/28/2019,海口市,3004,4943,3
20022567,11/28/2019,海口市,3005,4951,1
20022568,11/28/2019,嘉兴市,3004,228,1
20022569,11/28/2019,柳州市,3006,3648,2
20022570,11/28/2019,江门市,3006,1714,2
20022571,11/28/2019,常州市,3004,543,2
20022572,11/28/2019,宣城市,3005,3886,1
20022573,11/28/2019,赤峰市,3006,3959,2
20022574,11/28/2019,柳州市,3004,3676,4
20022575,11/28/2019,惠州市,3008,4228,1
20022576,11/28/2019,长沙市,3004,4190,1
20022577,11/28/2019,北海市,3006,4003,4
20022578,11/28/2019,肇庆市,3004,2625,1
20022579,11/28/2019,天津市,3004,995,1
20022580,11/28/2019,安庆市,3008,3429,3
20022581,11/28/2019,中山市,3005,1867,1
20022582,11/28/2019,昆明市,3011,4637,4
20022583,11/28/2019,荆州市,3006,3391,1
20022584,11/28/2019,芜湖市,3007,1572,4
20022585,11/28/2019,常州市,3006,539,1
20022586,11/28/2019,北海市,3009,4005,1
20022587,11/28/2019,宣城市,3005,3803,2
20022588,11/28/2019,昆明市,3004,4669,1
20022589,11/28/2019,泰州市,3005,3581,1
20022590,11/28/2019,北京市,3006,194,3
20022591,11/28/2019,宣城市,3006,3807,1
20022592,11/28/2019,承德市,3002,2803,1
20022593,11/28/2019,南京市,3006,407,1
20022594,11/28/2019,襄阳市,3005,2254,1
20022595,11/28/2019,江门市,3008,1765,4
20022596,11/28/2019,佛山市,3006,2982,4
20022597,11/28/2019,芜湖市,3008,1519,4
20022598,11/28/2019,芜湖市,3008,1570,4
20022599,11/28/2019,南京市,3005,435,1
20022600,11/28/2019,常州市,3005,531,4
20022601,11/28/2019,北京市,3005,168,4
20022602,11/28/2019,江门市,3006,1722,2
20022603,11/28/2019,唐山市,3008,3203,4
20022604,11/28/2019,绍兴市,3004,2738,3
20022605,11/28/2019,中山市,3004,1874,1
20022606,11/28/2019,唐山市,3005,3281,1
20022607,11/28/2019,苏州市,3007,1367,3
20022608,11/28/2019,赣州市,3008,4490,3
20022609,11/28/2019,马鞍山市,3008,2153,4
20022610,11/28/2019,马鞍山市,3005,2182,1
20022611,11/28/2019,呼和浩特市,3006,1299,4
20022612,11/28/2019,绍兴市,3006,2722,4
20022613,11/28/2019,包头市,3006,3726,1
20022614,11/28/2019,承德市,3009,2852,1
20022615,11/28/2019,东莞市,3005,2003,1
20022616,11/28/2019,南京市,3005,486,3
20022617,11/28/2019,东莞市,3007,2010,1
20022618,11/28/2019,海口市,3005,4943,1
20022619,11/28/2019,泰兴市,3005,751,1
20022620,11/28/2019,佛山市,3006,2944,1
20022621,11/28/2019,南宁市,3008,3134,1
20022622,11/28/2019,海口市,3005,4927,1
20022623,11/28/2019,广州市,3009,1672,4
20022624,11/28/2019,长沙市,3005,4114,1
20022625,11/28/2019,黄冈市,3005,3036,1
20022626,11/28/2019,赤峰市,3007,3929,3
20022627,11/28/2019,北京市,3006,136,1
20022628,11/28/2019,呼和浩特市,3004,1222,4
20022629,11/28/2019,镇江市,3007,1182,3
20022630,11/28/2019,荆州市,3006,3397,2
20022631,11/28/2019,郴州市,3005,4351,4
20022632,11/28/2019,马鞍山市,3007,2167,1
20022633,11/28/2019,北京市,3008,200,3
20022634,11/28/2019,芜湖市,3005,1574,3
20022635,11/28/2019,常州市,3006,523,1
20022636,11/28/2019,荆州市,3005,3349,2
20022637,11/28/2019,襄阳市,3004,2230,4
20022638,11/28/2019,朝阳市市,3005,4740,3
20022639,11/28/2019,南通市,3005,700,3
20022640,11/28/2019,包头市,3005,3774,1
20022641,11/28/2019,北京市,3008,164,3
20022642,11/28/2019,东莞市,3004,2086,1
20022643,11/28/2019,石家庄市,3005,1039,3
20022644,11/28/2019,苏州市,3008,1372,1
20022645,11/28/2019,呼和浩特市,3005,1222,2
20022646,11/28/2019,江门市,3004,1798,3
20022647,11/28/2019,黄冈市,3004,3006,2
20022648,11/28/2019,马鞍山市,3007,2150,2
20022649,11/28/2019,南宁市,3008,3156,4
20022650,11/28/2019,呼和浩特市,3003,1219,1
20022651,11/28/2019,长沙市,3005,4134,1
20022652,11/28/2019,唐山市,3005,3282,4
20022653,11/28/2019,郴州市,3007,4376,1
20022654,11/28/2019,南宁市,3007,3135,4
20022655,11/28/2019,南京市,3009,449,1
20022656,11/28/2019,襄阳市,3007,2257,1
20022657,11/28/2019,北京市,3011,164,4
20022658,11/28/2019,佛山市,3005,2983,4
20022659,11/28/2019,北京市,3008,115,2
20022660,11/28/2019,安庆市,3005,3431,4
20022661,11/28/2019,杭州市,3009,304,3
20022662,11/28/2019,襄阳市,3008,2205,4
20022663,11/28/2019,江门市,3008,1758,1
20022664,11/28/2019,北海市,3004,4060,3
20022665,11/28/2019,襄阳市,3009,2244,2
20022666,11/28/2019,呼和浩特市,3004,1265,1
20022667,11/28/2019,北京市,3008,114,2
20022668,11/28/2019,江门市,3005,1787,1
20022669,11/28/2019,绍兴市,3005,2781,4
20022670,11/28/2019,杭州市,3007,363,1
20022671,11/28/2019,柳州市,3002,3679,4
20022672,11/28/2019,北海市,3008,4011,2
20022673,11/28/2019,唐山市,3007,3227,2
20022674,11/28/2019,包头市,3004,3714,1
20022675,11/28/2019,无锡市,3004,2314,3
20022676,11/28/2019,昆明市,3008,4696,3
20022677,11/28/2019,北京市,3005,131,4
20022678,11/28/2019,唐山市,3008,3260,1
20022679,11/28/2019,北京市,3008,169,1
20022680,11/28/2019,泰兴市,3004,751,4
20022681,11/28/2019,秦皇岛市,3007,2421,3
20022682,11/28/2019,黄冈市,3006,3006,3
20022683,11/28/2019,唐山市,3008,3268,1
20022684,11/28/2019,北京市,3008,118,1
20022685,11/28/2019,秦皇岛市,3007,2448,3
20022686,11/28/2019,广州市,3006,1660,3
20022687,11/29/2019,襄阳市,3008,2215,1
20022688,11/29/2019,石家庄市,3004,1034,3
20022689,11/29/2019,嘉兴市,3004,284,1
20022690,11/29/2019,唐山市,3005,3210,2
20022691,11/29/2019,承德市,3005,2894,1
20022692,11/29/2019,柳州市,3007,3677,4
20022693,11/29/2019,承德市,3008,2853,1
20022694,11/29/2019,岳阳市,3006,4851,2
20022695,11/29/2019,无锡市,3004,2346,3
20022696,11/29/2019,襄阳市,3008,2251,2
20022697,11/29/2019,襄阳市,3009,2237,1
20022698,11/29/2019,唐山市,3005,3245,4
20022699,11/29/2019,赣州市,3006,4448,1
20022700,11/29/2019,常州市,3004,511,3
20022701,11/29/2019,郴州市,3005,4305,1
20022702,11/29/2019,北海市,3004,4082,1
20022703,11/29/2019,朝阳市市,3005,4721,1
20022704,11/29/2019,呼和浩特市,3012,1234,1
20022705,11/29/2019,荆州市,3004,3316,1
20022706,11/29/2019,杭州市,3007,400,3
20022707,11/29/2019,江门市,3004,1750,1
20022708,11/29/2019,柳州市,3008,3672,2
20022709,11/29/2019,赤峰市,3005,3943,4
20022710,11/29/2019,呼和浩特市,3008,1227,3
20022711,11/29/2019,佛山市,3005,2942,3
20022712,11/29/2019,承德市,3005,2826,1
20022713,11/29/2019,江门市,3005,1748,1
20022714,11/29/2019,北海市,3004,4007,4
20022715,11/29/2019,马鞍山市,3009,2135,1
20022716,11/29/2019,常州市,3005,540,1
20022717,11/29/2019,北京市,3006,113,2
20022718,11/29/2019,荆州市,3005,3384,1
20022719,11/29/2019,苏州市,3002,1356,2
20022720,11/29/2019,苏州市,3006,1306,4
20022721,11/29/2019,襄阳市,3009,2232,1
20022722,11/29/2019,郴州市,3005,4369,1
20022723,11/29/2019,南京市,3008,445,1
20022724,11/29/2019,宣城市,3006,3813,1
20022725,11/29/2019,秦皇岛市,3008,2472,1
20022726,11/29/2019,马鞍山市,3003,2151,1
20022727,11/29/2019,南京市,3005,450,4
20022728,11/29/2019,南京市,3006,425,3
20022729,11/29/2019,广州市,3004,1692,1
20022730,11/29/2019,岳阳市,3007,4810,4
20022731,11/29/2019,柳州市,3009,3634,1
20022732,11/29/2019,郴州市,3004,4344,1
20022733,11/29/2019,赤峰市,3005,3954,1
20022734,11/29/2019,秦皇岛市,3004,2471,2
20022735,11/29/2019,天津市,3009,917,1
20022736,11/29/2019,呼和浩特市,3005,1206,1
20022737,11/29/2019,长沙市,3005,4173,4
20022738,11/29/2019,承德市,3008,2860,4
20022739,11/29/2019,南京市,3009,455,3
20022740,11/29/2019,北海市,3005,4038,2
20022741,11/29/2019,承德市,3005,2859,4
20022742,11/29/2019,郴州市,3005,4349,4
20022743,11/29/2019,黄冈市,3004,3072,4
20022744,11/29/2019,宣城市,3005,3847,1
20022745,11/29/2019,南宁市,3008,3169,2
20022746,11/29/2019,镇江市,3005,1149,3
20022747,11/29/2019,呼和浩特市,3004,1240,1
20022748,11/29/2019,赣州市,3004,4482,2
20022749,11/29/2019,佛山市,3006,2926,2
20022750,11/29/2019,秦皇岛市,3007,2495,1
20022751,11/29/2019,北海市,3006,4015,1
20022752,11/29/2019,中山市,3005,1871,1
20022753,11/29/2019,承德市,3005,2895,2
20022754,11/29/2019,东莞市,3006,2100,1
20022755,11/29/2019,镇江市,3006,1109,1
20022756,11/29/2019,长沙市,3006,4139,1
20022757,11/29/2019,荆州市,3004,3356,1
20022758,11/29/2019,呼和浩特市,3008,1282,3
20022759,11/29/2019,赣州市,3005,4464,1
20022760,11/29/2019,昆明市,3006,4665,2
20022761,11/29/2019,唐山市,3007,3266,1
20022762,11/29/2019,北京市,3004,182,1
20022763,11/29/2019,包头市,3010,3753,4
20022764,11/29/2019,中山市,3008,1877,1
20022765,11/29/2019,镇江市,3008,1131,3
20022766,11/29/2019,呼和浩特市,3008,1242,1
20022767,11/29/2019,杭州市,3008,314,1
20022768,11/29/2019,呼和浩特市,3005,1211,1
20022769,11/29/2019,包头市,3005,3773,1
20022770,11/29/2019,杭州市,3008,397,4
20022771,11/29/2019,常州市,3004,508,2
20022772,11/29/2019,无锡市,3004,2307,1
20022773,11/29/2019,南宁市,3008,3108,1
20022774,11/29/2019,赣州市,3004,4419,1
20022775,11/29/2019,赣州市,3009,4480,3
20022776,11/29/2019,肇庆市,3005,2629,2
20022777,11/29/2019,南宁市,3009,3115,2
20022778,11/29/2019,北京市,3006,156,4
20022779,11/29/2019,泰兴市,3007,756,3
20022780,11/29/2019,赤峰市,3005,3945,3
20022781,11/29/2019,马鞍山市,3005,2167,1
20022782,11/29/2019,襄阳市,3006,2234,1
20022783,11/29/2019,承德市,3003,2889,4
20022784,11/29/2019,昆明市,3011,4683,1
20022785,11/29/2019,安庆市,3009,3455,1
20022786,11/29/2019,江门市,3006,1778,3
20022787,11/29/2019,石家庄市,3005,1090,3
20022788,11/29/2019,呼和浩特市,3005,1219,1
20022789,11/29/2019,柳州市,3007,3610,2
20022790,11/29/2019,荆州市,3005,3387,1
20022791,11/29/2019,芜湖市,3008,1579,4
20022792,11/29/2019,昆明市,3004,4608,3
20022793,11/29/2019,北海市,3008,4028,4
20022794,11/29/2019,广州市,3006,1629,3
20022795,11/29/2019,武汉市,3007,1477,3
20022796,11/29/2019,赣州市,3006,4439,2
20022797,11/29/2019,北京市,3005,158,1
20022798,11/29/2019,南京市,3009,445,2
20022799,11/29/2019,杭州市,3005,340,3
20022800,11/29/2019,肇庆市,3006,2656,1
20022801,11/29/2019,秦皇岛市,3007,2472,2
20022802,11/29/2019,唐山市,3006,3259,2
20022803,11/29/2019,常州市,3007,539,1
20022804,11/29/2019,郴州市,3009,4400,1
20022805,11/29/2019,岳阳市,3005,4803,3
20022806,11/29/2019,秦皇岛市,3005,2443,3
20022807,11/29/2019,南京市,3005,437,1
20022808,11/29/2019,赤峰市,3011,3954,1
20022809,11/29/2019,肇庆市,3008,2693,2
20022810,11/29/2019,北海市,3005,4044,1
20022811,11/29/2019,昆明市,3005,4625,1
20022812,11/29/2019,柳州市,3006,3689,4
20022813,11/29/2019,赤峰市,3005,3997,4
20022814,11/29/2019,无锡市,3006,2353,1
20022815,11/29/2019,赣州市,3006,4406,3
20022816,11/29/2019,呼和浩特市,3004,1232,1
20022817,11/29/2019,牡丹江市,3004,4526,4
20022818,11/29/2019,柳州市,3008,3643,3
20022819,11/29/2019,承德市,3005,2869,4
20022820,11/29/2019,广州市,3005,1695,1
20022821,11/29/2019,柳州市,3008,3607,1
20022822,11/29/2019,北京市,3009,112,1
20022823,11/29/2019,赤峰市,3004,3904,1
20022824,11/29/2019,广州市,3005,1611,1
20022825,11/29/2019,北京市,3008,171,1
20022826,11/29/2019,长沙市,3008,4133,3
20022827,11/29/2019,北海市,3008,4037,4
20022828,11/29/2019,嘉兴市,3006,262,2
20022829,11/29/2019,郴州市,3005,4378,4
20022830,11/29/2019,南京市,3004,437,3
20022831,11/29/2019,北京市,3006,152,1
20022832,11/29/2019,武汉市,3002,1476,1
20022833,11/29/2019,安庆市,3006,3472,1
20022834,11/29/2019,包头市,3005,3708,2
20022835,11/29/2019,包头市,3008,3795,3
20022836,11/29/2019,北京市,3009,192,1
20022837,11/29/2019,呼和浩特市,3007,1203,1
20022838,11/29/2019,赤峰市,3004,3985,3
20022839,11/29/2019,唐山市,3009,3260,4
20022840,11/29/2019,东莞市,3005,2008,1
20022841,11/29/2019,长沙市,3001,4111,1
20022842,11/29/2019,秦皇岛市,3005,2467,2
20022843,11/29/2019,石家庄市,3008,1047,4
20022844,11/29/2019,石家庄市,3001,1054,2
20022845,11/29/2019,包头市,3005,3744,1
20022846,11/29/2019,黄冈市,3008,3047,4
20022847,11/29/2019,苏州市,3004,1320,2
20022848,11/29/2019,绍兴市,3005,2775,1
20022849,11/29/2019,武汉市,3009,1490,1
20022850,11/29/2019,武汉市,3008,1435,1
20022851,11/30/2019,朝阳市市,3005,4768,1
20022852,11/30/2019,石家庄市,3005,1073,4
20022853,11/30/2019,肇庆市,3005,2698,1
20022854,11/30/2019,嘉兴市,3009,266,4
20022855,11/30/2019,唐山市,3006,3214,3
20022856,11/30/2019,安庆市,3008,3441,1
20022857,11/30/2019,南通市,3006,664,1
20022858,11/30/2019,郴州市,3004,4359,2
20022859,11/30/2019,北京市,3004,151,1
20022860,11/30/2019,中山市,3005,1884,1
20022861,11/30/2019,东莞市,3006,2099,1
20022862,11/30/2019,东莞市,3006,2092,1
20022863,11/30/2019,南通市,3005,684,1
20022864,11/30/2019,芜湖市,3006,1515,3
20022865,11/30/2019,泰兴市,3009,717,2
20022866,11/30/2019,呼和浩特市,3008,1242,4
20022867,11/30/2019,承德市,3009,2875,1
20022868,11/30/2019,常州市,3004,510,4
20022869,11/30/2019,江门市,3006,1737,1
20022870,11/30/2019,赤峰市,3010,3955,3
20022871,11/30/2019,北京市,3006,187,2
20022872,11/30/2019,柳州市,3005,3678,1
20022873,11/30/2019,东莞市,3009,2078,1
20022874,11/30/2019,荆州市,3005,3307,4
20022875,11/30/2019,马鞍山市,3007,2142,2
20022876,11/30/2019,常州市,3006,506,1
20022877,11/30/2019,杭州市,3006,304,1
20022878,11/30/2019,郴州市,3004,4323,1
20022879,11/30/2019,东莞市,3005,2050,4
20022880,11/30/2019,呼和浩特市,3008,1253,1
20022881,11/30/2019,肇庆市,3004,2661,2
20022882,11/30/2019,广州市,3006,1603,1
20022883,11/30/2019,北京市,3005,197,1
20022884,11/30/2019,荆州市,3005,3386,4
20022885,11/30/2019,江门市,3006,1746,4
20022886,11/30/2019,北海市,3005,4003,2
20022887,11/30/2019,泰州市,3008,3558,1
20022888,11/30/2019,肇庆市,3004,2617,1
20022889,11/30/2019,常州市,3006,504,2
20022890,11/30/2019,北京市,3004,115,1
20022891,11/30/2019,绍兴市,3005,2800,1
20022892,11/30/2019,江门市,3005,1736,1
20022893,11/30/2019,常州市,3005,594,2
20022894,11/30/2019,南通市,3009,627,1
20022895,11/30/2019,南宁市,3008,3167,4
20022896,11/30/2019,中山市,3008,1862,2
20022897,11/30/2019,安庆市,3006,3492,1
20022898,11/30/2019,柳州市,3005,3650,3
20022899,11/30/2019,中山市,3009,1894,1
20022900,11/30/2019,无锡市,3005,2310,2
20022901,11/30/2019,安庆市,3008,3428,1
20022902,11/30/2019,中山市,3005,1834,1
20022903,11/30/2019,郴州市,3004,4386,4
20022904,11/30/2019,江门市,3005,1776,1
20022905,11/30/2019,中山市,3008,1854,1
20022906,11/30/2019,柳州市,3007,3605,1
20022907,11/30/2019,赤峰市,3006,3942,3
20022908,11/30/2019,岳阳市,3005,4884,3
20022909,11/30/2019,肇庆市,3012,2697,2
20022910,11/30/2019,广州市,3008,1650,1
20022911,11/30/2019,肇庆市,3004,2647,1
20022912,11/30/2019,柳州市,3008,3607,3
20022913,11/30/2019,昆明市,3005,4605,1
20022914,11/30/2019,东莞市,3004,2021,2
20022915,11/30/2019,东莞市,3004,2084,3
20022916,11/30/2019,东莞市,3004,2001,2
20022917,11/30/2019,昆明市,3005,4696,2
20022918,11/30/2019,常州市,3004,571,2
20022919,11/30/2019,嘉兴市,3009,273,1
20022920,11/30/2019,南京市,3008,467,1
20022921,11/30/2019,柳州市,3005,3675,1
20022922,11/30/2019,昆明市,3004,4623,4
20022923,11/30/2019,苏州市,3008,1329,1
20022924,11/30/2019,马鞍山市,3007,2177,2
20022925,11/30/2019,苏州市,3004,1326,1
20022926,11/30/2019,肇庆市,3005,2691,4
20022927,11/30/2019,长沙市,3004,4112,4
20022928,11/30/2019,中山市,3008,1820,2
20022929,11/30/2019,武汉市,3005,1433,3
20022930,11/30/2019,长沙市,3008,4191,2
20022931,11/30/2019,常州市,3006,550,3
20022932,11/30/2019,荆州市,3006,3383,3
20022933,11/30/2019,呼和浩特市,3007,1208,2
20022934,11/30/2019,江门市,3005,1715,2
20022935,11/30/2019,常州市,3004,538,3
20022936,11/30/2019,肇庆市,3004,2625,1
20022937,11/30/2019,肇庆市,3004,2630,1
20022938,11/30/2019,郴州市,3008,4350,2
20022939,11/30/2019,安庆市,3008,3456,1
20022940,11/30/2019,马鞍山市,3002,2172,1
20022941,11/30/2019,江门市,3009,1747,4
20022942,11/30/2019,江门市,3004,1781,4
20022943,11/30/2019,柳州市,3004,3626,3
20022944,11/30/2019,柳州市,3008,3636,1
20022945,11/30/2019,肇庆市,3004,2666,2
20022946,11/30/2019,南宁市,3008,3103,1
20022947,11/30/2019,郴州市,3004,4330,2
20022948,11/30/2019,赤峰市,3005,3928,3
20022949,11/30/2019,南宁市,3008,3125,1
20022950,11/30/2019,海口市,3007,5000,3
20022951,11/30/2019,呼和浩特市,3007,1203,1
20022952,11/30/2019,黄冈市,3004,3011,1
20022953,11/30/2019,南京市,3004,451,1
20022954,11/30/2019,江门市,3006,1761,2
20022955,11/30/2019,苏州市,3005,1379,3
20022956,11/30/2019,岳阳市,3004,4864,1
20022957,11/30/2019,呼和浩特市,3006,1208,1
20022958,11/30/2019,南京市,3008,472,1
20022959,11/30/2019,昆明市,3008,4695,1
20022960,11/30/2019,郴州市,3004,4390,1
20022961,11/30/2019,黄冈市,3005,3087,1
20022962,11/30/2019,襄阳市,3002,2218,1
20022963,11/30/2019,苏州市,3006,1341,1
20022964,11/30/2019,黄冈市,3004,3084,1
20022965,11/30/2019,宣城市,3005,3895,1
20022966,11/30/2019,天津市,3002,954,4
20022967,11/30/2019,芜湖市,3009,1535,2
20022968,11/30/2019,襄阳市,3009,2216,1
20022969,11/30/2019,黄冈市,3008,3060,3
20022970,11/30/2019,东莞市,3004,2033,1
20022971,11/30/2019,中山市,3009,1881,1
20022972,11/30/2019,无锡市,3005,2307,3
20022973,11/30/2019,岳阳市,3004,4883,1
20022974,11/30/2019,中山市,3006,1894,2
20022975,11/30/2019,南通市,3005,688,1
20022976,11/30/2019,江门市,3002,1749,1
20022977,11/30/2019,天津市,3004,930,1
20022978,11/30/2019,东莞市,3008,2021,1
20022979,11/30/2019,芜湖市,3006,1530,1
20022980,11/30/2019,北京市,3006,158,3
20022981,11/30/2019,赣州市,3002,4411,1
20022982,11/30/2019,呼和浩特市,3003,1299,3
20022983,11/30/2019,惠州市,3005,4202,4
20022984,11/30/2019,承德市,3005,2897,1
20022985,11/30/2019,南宁市,3003,3154,1
20022986,11/30/2019,柳州市,3003,3679,2
20022987,11/30/2019,肇庆市,3005,2611,4
20022988,11/30/2019,中山市,3008,1801,1
20022989,11/30/2019,杭州市,3009,328,3
20022990,11/30/2019,杭州市,3008,366,3
20022991,11/30/2019,呼和浩特市,3005,1213,1
20022992,11/30/2019,惠州市,3004,4222,1
20022993,11/30/2019,承德市,3008,2843,4
20022994,11/30/2019,天津市,3002,960,1
20022995,11/30/2019,江门市,3004,1711,3
20022996,11/30/2019,南宁市,3009,3140,2
20022997,11/30/2019,南京市,3006,478,1
20022998,11/30/2019,北京市,3006,155,1
20022999,11/30/2019,北京市,3007,170,1
20023000,11/30/2019,广州市,3007,1605,3
20023001,11/30/2019,昆明市,3004,4652,4
20023002,11/30/2019,天津市,3001,926,4
20023003,11/30/2019,泰州市,3005,3570,1
20023004,11/30/2019,杭州市,3007,337,1
20023005,11/30/2019,佛山市,3004,2977,4
20023006,11/30/2019,赣州市,3004,4456,4
20023007,11/30/2019,佛山市,3006,2994,2
20023008,11/30/2019,江门市,3004,1779,3
20023009,11/30/2019,郴州市,3011,4375,1
20023010,11/30/2019,呼和浩特市,3004,1283,4
20023011,11/30/2019,北京市,3008,130,4
20023012,11/30/2019,武汉市,3007,1460,1
20023013,11/30/2019,呼和浩特市,3003,1234,1
20023014,11/30/2019,南通市,3005,693,1
20023015,11/30/2019,天津市,3007,912,2
20023016,11/30/2019,长沙市,3006,4131,3
20023017,11/30/2019,包头市,3006,3793,2
20023018,11/30/2019,佛山市,3005,3000,1
20023019,11/30/2019,肇庆市,3005,2638,2
